Open,High,Low,Close,Volume
78.499496,81.195503,78.254501,79.900497,187804000
81.176498,83.522499,79.921997,83.276497,162710000
83.929497,84.872002,82.591499,83.276497,139110000
82.878502,82.904503,79.818001,81.389999,112494000
80.917503,83.25,80.727501,82.140503,85148000
83.650002,87.961502,83.204002,87.774498,163844000
87.75,89.199997,86.255501,87.745499,130698000
86.625,87.195999,85.093498,85.621498,118044000
84.912003,85.427498,81.500504,81.842499,136124000
82.4645,83.852997,80.6875,81.558502,118666000
82.816002,83.650002,79.8535,79.9505,129738000
79.050499,81.240997,77.3255,80.972,168546000
79.375,80.723999,78.655998,79.670502,121322000
78.850502,79.059502,75.167999,75.614502,155800000
71.875,76.737503,71,74.773003,217576000
77.149498,77.5,75.75,75.836502,114336000
75.849998,76.809998,75.0905,75.102997,54152000
76.949997,79.240501,76.210999,79.066498,125154000
78.7995,79.8825,77.900497,79.070999,115664000
80.695999,84.072502,80.060997,83.887497,169174000
83.749496,84.499496,82.616501,83.678497,132264000
83.974998,84.800003,83.324997,84.508499,115236000
88.473,88.917,86.5,88.617996,137246000
87.800003,88.516998,83.25,83.419998,173890000
80.7435,85.052498,80.4925,84.959503,175788000
85.253502,85.946503,81.273003,81.456497,151522000
81.192001,82.899498,79.543503,82.051498,149896000
83.900002,83.973503,80.980003,82.162003,124894000
83.449997,85.249496,83.013496,83.177002,131960000
84,84.606003,82.074997,82.918999,105426000
81.900002,82.128502,79.25,79.595497,127344000
78.300003,78.806503,75.250504,76.045502,176596000
77,78.377502,76.150497,77.573997,130460000
77.152496,79.226501,74.158997,74.753998,175844000
74.199997,75.474998,71.634499,73.041496,199836000
73.249496,74,68.197998,68.872498,272806000
67.300003,69.801498,65.349998,67.197998,144400000
68.444504,73.657997,68.150497,73.544998,208236000
72.709999,73.449997,69.515503,73.082001,194440000
73.667503,75.6735,72.449997,73.901001,176580000
75.540001,76.038002,74.349998,75.098503,139090000
73.260002,77.667999,73.046501,76.956497,159662000
76.000504,76.900002,74.855499,75.014,139512000
76.5,79.699997,75.915497,78.769501,183652000
80.115501,81.727997,79.459503,81.475502,159864000
83.234497,83.830498,80.830498,82.829002,177628000
82.649002,83.389999,82.07,82.971001,126976000
82.050499,83.162498,81.081001,82.810997,130154000
82.027496,83.014503,81.810997,82.028,93724000
80.75,82.410004,79.7575,80.860497,120118000
81.599998,83.758003,81.300499,83.727997,119970000
84.210999,85.25,83.793999,84.189003,127338000
84,85.008499,83.875,84.661003,84178000
85.599998,85.809998,84.577003,84.809998,120410000
84.050003,84.093498,80.510002,81.608498,128336000
